Metric,age_or_height,sex,Match ID,m,s,l,2.5th,5th,25th,50th,75th,95th,97.5th
whz,91.3,Female,91.3_2,12.41136259,0.086980341,-0.13445402,10.48618328,10.77147176,11.70686262,12.41136259,13.16434909,14.34033643,14.74751973
whz,91.4,Female,91.4_2,12.43456509,0.086915066,-0.134715308,10.50713944,10.79277352,11.72926566,12.43456509,13.18837997,14.3656117,14.77321287
whz,91.5,Female,91.5_2,12.4577498,0.086851119,-0.134976594,10.5280589,10.81404107,11.75164341,12.4577498,13.21240177,14.39089282,14.79891739
whz,91.6,Female,91.6_2,12.48091772,0.086788548,-0.135237879,10.54894139,10.83527429,11.77399638,12.48091772,13.23641603,14.41618228,14.82463613
whz,91.7,Female,91.7_2,12.50406983,0.0867274,-0.135499163,10.5697866,10.85647308,11.79632506,12.50406983,13.2604243,14.44148254,14.85037188
whz,91.8,Female,91.8_2,12.52720712,0.086667723,-0.135760446,10.59059423,10.87763729,11.81862995,12.52720712,13.28442813,14.46679609,14.87612748
whz,91.9,Female,91.9_2,12.55033057,0.086609564,-0.136021728,10.61136397,10.89876681,11.84091151,12.55033057,13.30842905,14.49212541,14.90190573
whz,92,Female,92_2,12.57344116,0.086552972,-0.136283008,10.63209548,10.91986145,11.86317023,12.57344116,13.33242864,14.51747301,14.92770952
whz,92.1,Female,92.1_2,12.59653987,0.086497994,-0.136544288,10.65278843,10.94092109,11.88540658,12.59653987,13.35642842,14.5428414,14.95354166
whz,92.2,Female,92.2_2,12.61962769,0.086444677,-0.136805566,10.67344251,10.96194559,11.90762104,12.61962769,13.38042997,14.56823306,14.97940501
whz,92.3,Female,92.3_2,12.64270561,0.086393069,-0.137066843,10.69405737,10.98293478,11.9298141,12.64270561,13.40443485,14.59365054,15.00530246
whz,92.4,Female,92.4_2,12.6657746,0.086343216,-0.137328119,10.7146327,11.00388852,11.95198623,12.6657746,13.42844459,14.6190963,15.03123682
whz,92.5,Female,92.5_2,12.68883566,0.086295168,-0.137589394,10.7351681,11.02480661,11.97413788,12.68883566,13.45246081,14.64457297,15.05721106
whz,92.6,Female,92.6_2,12.71188976,0.08624897,-0.137850668,10.75566326,11.04568891,11.99626954,12.71188976,13.47648502,14.67008301,15.08322799
whz,92.7,Female,92.7_2,12.73493788,0.08620467,-0.138111941,10.77611779,11.06653523,12.01838166,12.73493788,13.50051881,14.69562897,15.10929054
whz,92.8,Female,92.8_2,12.75798102,0.086162317,-0.138373212,10.79653132,11.08734538,12.0404747,12.75798102,13.52456377,14.72121346,15.13540167
whz,92.9,Female,92.9_2,12.78102015,0.086121956,-0.138634482,10.81690349,11.10811919,12.06254913,12.78102015,13.54862145,14.74683899,15.16156422
whz,93,Female,93_2,12.80405627,0.086083637,-0.138895751,10.8372339,11.12885643,12.0846054,12.80405627,13.57269346,14.77250819,15.18778122
whz,93.1,Female,93.1_2,12.82709034,0.086047405,-0.13915702,10.85752219,11.14955694,12.10664396,12.82709034,13.59678135,14.79822357,15.21405552
whz,93.2,Female,93.2_2,12.85012336,0.08601331,-0.139418286,10.87776791,11.17022047,12.12866527,12.85012336,13.62088673,14.8239878,15.24039016
whz,93.3,Female,93.3_2,12.87315632,0.085981399,-0.139679552,10.89797069,11.19084683,12.15066977,12.87315632,13.64501121,14.84980347,15.26678811
whz,93.4,Female,93.4_2,12.89619018,0.085951718,-0.139940817,10.91813013,11.2114358,12.17265791,12.89619018,13.66915632,14.87567313,15.29325228
whz,93.5,Female,93.5_2,12.91922595,0.085924318,-0.14020208,10.93824575,11.23198712,12.19463012,12.91922595,13.69332373,14.90159951,15.31978578
whz,93.6,Female,93.6_2,12.94226459,0.085899244,-0.140463342,10.95831717,11.25250058,12.21658684,12.94226459,13.717515,14.92758515,15.34639153
whz,93.7,Female,93.7_2,12.9653071,0.085876546,-0.140724604,10.97834393,11.27297592,12.23852851,12.9653071,13.74173175,14.95363277,15.37307262
whz,93.8,Female,93.8_2,12.98835446,0.085856272,-0.140985864,10.99832557,11.29341288,12.26045555,12.98835446,13.7659756,14.97974501,15.39983209
whz,93.9,Female,93.9_2,13.01140765,0.08583847,-0.141247122,11.01826164,11.31381121,12.28236838,13.01140765,13.79024816,15.00592456,15.42667299
whz,94,Female,94_2,13.03446765,0.085823189,-0.14150838,11.03815166,11.33417063,12.30426743,13.03446765,13.81455104,15.03217409,15.45359841
whz,94.1,Female,94.1_2,13.05753546,0.085810477,-0.141769637,11.05799518,11.35449087,12.32615313,13.05753546,13.83888589,15.05849632,15.48061145
whz,94.2,Female,94.2_2,13.08061205,0.085800385,-0.142030892,11.07779165,11.3747716,12.34802586,13.08061205,13.86325435,15.08489401,15.50771527
whz,94.3,Female,94.3_2,13.10369841,0.08579296,-0.142292146,11.09754062,11.39501257,12.36988605,13.10369841,13.88765803,15.11136984,15.53491295
whz,94.4,Female,94.4_2,13.12679551,0.085788252,-0.142553399,11.11724155,11.41521345,12.39173409,13.12679551,13.91209858,15.13792657,15.56220764
whz,94.5,Female,94.5_2,13.14990436,0.085786311,-0.142814651,11.13689394,11.43537392,12.4135704,13.14990436,13.93657767,15.164567,15.58960257
whz,94.6,Female,94.6_2,13.17302592,0.085787187,-0.143075902,11.15649722,11.45549364,12.43539535,13.17302592,13.96109693,15.19129389,15.61710091
whz,94.7,Female,94.7_2,13.19616144,0.085790913,-0.143337152,11.17605144,11.47557282,12.45720973,13.19616144,13.98565815,15.21810991,15.64470566
whz,94.8,Female,94.8_2,13.21931261,0.085797492,-0.1435984,11.19555764,11.49561259,12.47901497,13.21931261,14.01026329,15.2450175,15.67241941
whz,94.9,Female,94.9_2,13.2424812,0.085806924,-0.143859648,11.21501703,11.51561424,12.50081263,13.2424812,14.03491437,15.27201908,15.70024474
whz,95,Female,95_2,13.26566895,0.085819211,-0.144120894,11.23443072,11.53557895,12.5226042,13.26566895,14.0596134,15.2991171,15.72818427
whz,95.1,Female,95.1_2,13.28887762,0.085834351,-0.144382139,11.25379993,11.55550803,12.54439125,13.28887762,14.08436237,15.32631395,15.75624052
whz,95.2,Female,95.2_2,13.31210895,0.085852347,-0.144643383,11.27312577,11.57540268,12.56617526,13.31210895,14.1091633,15.35361212,15.78441616
whz,95.3,Female,95.3_2,13.33536471,0.085873198,-0.144904626,11.29240943,11.59526416,12.58795779,13.33536471,14.1340182,15.38101403,15.81271374
whz,95.4,Female,95.4_2,13.35864664,0.085896908,-0.145165868,11.31165201,11.61509366,12.60974033,13.35864664,14.15892911,15.40852218,15.84113596
whz,95.5,Female,95.5_2,13.3819565,0.085923476,-0.145427108,11.33085469,11.63489245,12.63152442,13.3819565,14.18389803,15.436139,15.8696854
whz,95.6,Female,95.6_2,13.40529604,0.085952906,-0.145688348,11.35001858,11.65466172,12.65331154,13.40529604,14.20892699,15.46386703,15.89836476
whz,95.7,Female,95.7_2,13.42866701,0.0859852,-0.145949587,11.3691448,11.67440266,12.67510322,13.42866701,14.23401803,15.49170874,15.9271767
whz,95.8,Female,95.8_2,13.45207117,0.086020359,-0.146210824,11.3882345,11.69411653,12.69690098,13.45207117,14.25917317,15.51966662,15.95612386
whz,95.9,Female,95.9_2,13.47551026,0.086058388,-0.146472061,11.40728875,11.71380448,12.71870628,13.47551026,14.28439445,15.54774322,15.98520899
whz,96,Female,96_2,13.49898605,0.086099288,-0.146733296,11.42630871,11.73346774,12.74052068,13.49898605,14.30968391,15.57594104,16.01443476
whz,96.1,Female,96.1_2,13.52250028,0.086143065,-0.14699453,11.44529541,11.75310746,12.76234563,13.52250028,14.33504362,15.60426267,16.04380396
whz,96.2,Female,96.2_2,13.5460547,0.08618972,-0.147255764,11.46425,11.77272486,12.78418264,13.5460547,14.36047558,15.63271059,16.07331923
whz,96.3,Female,96.3_2,13.56965108,0.086239259,-0.147516996,11.48317354,11.79232109,12.80603322,13.56965108,14.38598189,15.66128745,16.10298342
whz,96.4,Female,96.4_2,13.59329115,0.086291685,-0.147778227,11.50206712,11.81189732,12.82789883,13.59329115,14.41156457,15.68999574,16.13279922
whz,96.5,Female,96.5_2,13.61697668,0.086347004,-0.148039458,11.52093178,11.83145471,12.84978096,13.61697668,14.43722572,15.71883813,16.16276949
whz,96.6,Female,96.6_2,13.64070942,0.086405219,-0.148300687,11.53976864,11.85099444,12.87168112,13.64070942,14.46296736,15.74781715,16.19289696
whz,96.7,Female,96.7_2,13.66449112,0.086466336,-0.148561915,11.55857872,11.87051765,12.89360076,13.66449112,14.48879159,15.77693545,16.22318447
whz,96.8,Female,96.8_2,13.68832353,0.086530361,-0.148823143,11.57736306,11.89002546,12.91554137,13.68832353,14.51470048,15.80619566,16.25363488
whz,96.9,Female,96.9_2,13.7122084,0.0865973,-0.149084369,11.59612269,11.909519,12.9375044,13.7122084,14.54069611,15.83560042,16.28425102
whz,97,Female,97_2,13.7361475,0.086667157,-0.149345595,11.6148587,11.92899946,12.95949136,13.7361475,14.56678055,15.86515235,16.31503574
whz,97.1,Female,97.1_2,13.76014256,0.08673994,-0.149606819,11.63357206,11.94846789,12.98150367,13.76014256,14.59295589,15.89485414,16.34599192
whz,97.2,Female,97.2_2,13.78419535,0.086815656,-0.149868043,11.65226379,11.96792543,13.00354281,13.78419535,14.61922424,15.9247085,16.37712252
whz,97.3,Female,97.3_2,13.80830761,0.086894311,-0.150129265,11.67093492,11.98737317,13.02561024,13.80830761,14.64558767,15.95471809,16.4084304
whz,97.4,Female,97.4_2,13.8324811,0.086975911,-0.150390487,11.68958646,12.00681226,13.04770742,13.8324811,14.67204829,15.98488558,16.43991846
whz,97.5,Female,97.5_2,13.85671758,0.087060466,-0.150651708,11.70821936,12.02624374,13.06983579,13.85671758,14.69860824,16.01521378,16.47158975
whz,97.6,Female,97.6_2,13.88101879,0.087147983,-0.150912927,11.72683461,12.04566869,13.09199679,13.88101879,14.7252696,16.04570538,16.5034472
whz,97.7,Female,97.7_2,13.90538648,0.087238469,-0.151174146,11.74543321,12.06508821,13.11419188,13.90538648,14.75203447,16.07636311,16.53549377
whz,97.8,Female,97.8_2,13.92982242,0.087331933,-0.151435364,11.76401611,12.08450337,13.13642249,13.92982242,14.77890501,16.10718977,16.5677325
whz,97.9,Female,97.9_2,13.95432835,0.087428384,-0.151696582,11.78258426,12.1039152,13.15869004,13.95432835,14.80588333,16.13818814,16.60016641
whz,98,Female,98_2,13.97890592,0.087527818,-0.151957798,11.8011388,12.12332494,13.180996,13.97890592,14.83297132,16.16936054,16.63279801
whz,98.1,Female,98.1_2,14.00355631,0.087630171,-0.152219013,11.81968185,12.14273454,13.20334188,14.00355631,14.86016977,16.20070713,16.66562722
whz,98.2,Female,98.2_2,14.02828052,0.087735357,-0.152480228,11.83821587,12.16214627,13.22572925,14.02828052,14.88747906,16.23222724,16.698653
whz,98.3,Female,98.3_2,14.05307958,0.087843293,-0.152741442,11.85674327,12.18156237,13.24815968,14.05307958,14.91489961,16.26392031,16.73187444
whz,98.4,Female,98.4_2,14.07795451,0.087953894,-0.153002654,11.87526655,12.20098512,13.27063474,14.07795451,14.94243181,16.2957857,16.76529051
whz,98.5,Female,98.5_2,14.10290633,0.088067077,-0.153263867,11.89378814,12.22041675,13.293156,14.10290633,14.97007607,16.32782281,16.79890026
whz,98.6,Female,98.6_2,14.12793604,0.088182756,-0.153525078,11.91231054,12.23985956,13.31572504,14.12793604,14.99783275,16.36003092,16.83270259
whz,98.7,Female,98.7_2,14.15304468,0.088300845,-0.153786288,11.9308363,12.2593159,13.33834348,14.15304468,15.02570223,16.39240934,16.86669641
whz,98.8,Female,98.8_2,14.17823326,0.088421261,-0.154047498,11.94936788,12.27878802,13.36101288,14.17823326,15.05368489,16.42495741,16.9008807
whz,98.9,Female,98.9_2,14.2035028,0.088543917,-0.154308707,11.96790785,12.29827828,13.38373487,14.2035028,15.08178108,16.45767437,16.93525429
whz,99,Female,99_2,14.22885432,0.088668726,-0.154569915,11.9864588,12.31778905,13.40651107,14.22885432,15.10999115,16.49055944,16.96981599
whz,99.1,Female,99.1_2,14.25428883,0.088795603,-0.154831123,12.00502326,12.33732266,13.42934307,14.25428883,15.13831543,16.52361186,17.00456465
whz,99.2,Female,99.2_2,14.27980736,0.088924461,-0.15509233,12.02360385,12.35688151,13.45223252,14.27980736,15.16675428,16.55683083,17.03949905
whz,99.3,Female,99.3_2,14.30541092,0.089055212,-0.155353536,12.04220319,12.376468,13.47518104,14.30541092,15.19530798,16.59021547,17.07461789
whz,99.4,Female,99.4_2,14.33110053,0.089187769,-0.155614741,12.0608239,12.39608453,13.49819029,14.33110053,15.22397687,16.62376495,17.10991991
whz,99.5,Female,99.5_2,14.35687721,0.089322044,-0.155875946,12.07946865,12.41573354,13.52126192,14.35687721,15.25276125,16.65747836,17.14540377
whz,99.6,Female,99.6_2,14.38274198,0.089457948,-0.15613715,12.09814011,12.4354175,13.54439758,14.38274198,15.28166139,16.69135478,17.18106811
whz,99.7,Female,99.7_2,14.40869586,0.089595391,-0.156398353,12.11684102,12.45513888,13.56759897,14.40869586,15.31067758,16.72539322,17.21691149
whz,99.8,Female,99.8_2,14.43473986,0.089734286,-0.156659556,12.13557403,12.47490013,13.59086773,14.43473986,15.3398101,16.75959275,17.25293253
whz,99.9,Female,99.9_2,14.46087501,0.08987454,-0.156920758,12.15434196,12.49470383,13.61420558,14.46087501,15.36905919,16.79395229,17.28912966
whz,100,Female,100_2,14.48710232,0.090016064,-0.15718196,12.17314754,12.51455246,13.63761421,14.48710232,15.39842509,16.82847081,17.3255014
whz,100.1,Female,100.1_2,14.51342281,0.090158766,-0.157443161,12.19199358,12.5344486,13.66109533,14.51342281,15.42790804,16.86314721,17.36204615
whz,100.2,Female,100.2_2,14.5398375,0.090302555,-0.157704361,12.21088287,12.5543948,13.68465065,14.5398375,15.45750826,16.89798038,17.39876232
whz,100.3,Female,100.3_2,14.56634741,0.090447337,-0.157965561,12.2298183,12.5743937,13.70828193,14.56634741,15.48722594,16.93296911,17.4356482
whz,100.4,Female,100.4_2,14.59295355,0.090593022,-0.158226761,12.24880266,12.59444785,13.73199086,14.59295355,15.5170613,16.96811229,17.47270217
whz,100.5,Female,100.5_2,14.61965695,0.090739514,-0.158487959,12.2678389,12.61455994,13.75577923,14.61965695,15.5470145,17.00340861,17.5099224
whz,100.6,Female,100.6_2,14.64645863,0.090886719,-0.158749158,12.28692994,12.63473264,13.7796488,14.64645863,15.57708572,17.03885681,17.5473071
whz,100.7,Female,100.7_2,14.6733596,0.091034544,-0.159010355,12.30607868,12.65496859,13.80360132,14.6733596,15.60727512,17.07445563,17.58485447
whz,100.8,Female,100.8_2,14.70036087,0.091182892,-0.159271553,12.32528812,12.67527052,13.82763858,14.70036087,15.63758281,17.11020364,17.62256254
whz,100.9,Female,100.9_2,14.72746348,0.091331667,-0.159532749,12.34456126,12.69564119,13.8517624,14.72746348,15.66800894,17.14609949,17.66042939
whz,101,Female,101_2,14.75466844,0.091480774,-0.159793946,12.36390108,12.7160833,13.87597455,14.75466844,15.69855363,17.18214178,17.69845306
whz,101.1,Female,101.1_2,14.78197676,0.091630114,-0.160055142,12.38331068,12.73659967,13.90027687,14.78197676,15.72921696,17.21832899,17.73663144
whz,101.2,Female,101.2_2,14.80938947,0.091779589,-0.160316337,12.40279313,12.75719311,13.92467119,14.80938947,15.75999901,17.2546596,17.77496243
whz,101.3,Female,101.3_2,14.83690747,0.091929103,-0.160577532,12.42235138,12.7778663,13.94915922,14.83690747,15.79089975,17.29113199,17.81344382
whz,101.4,Female,101.4_2,14.86453006,0.09207857,-0.160838727,12.44198681,12.79862033,13.97374107,14.86453006,15.82191755,17.32774296,17.85207182
whz,101.5,Female,101.5_2,14.89225535,0.092227914,-0.161099921,12.4616996,12.8194551,13.99841566,14.89225535,15.85304961,17.36448816,17.89084152
whz,101.6,Female,101.6_2,14.92008139,0.09237706,-0.161361115,12.48148982,12.84037042,14.02318183,14.92008139,15.88429308,17.4013632,17.92974798
whz,101.7,Female,101.7_2,14.94800624,0.092525931,-0.161622308,12.50135767,12.86136618,14.04803846,14.94800624,15.91564506,17.43836362,17.96878615
whz,101.8,Female,101.8_2,14.97602797,0.09267445,-0.161883501,12.52130331,12.88244229,14.07298444,14.97602797,15.94710269,17.47548494,18.00795095
whz,101.9,Female,101.9_2,15.00414465,0.09282254,-0.162144694,12.54132697,12.90359866,14.0980187,15.00414465,15.97866308,17.51272266,18.0472373
whz,102,Female,102_2,15.03235432,0.092970124,-0.162405886,12.56142883,12.92483519,14.12314009,15.03235432,16.01032331,17.55007222,18.08664005
whz,102.1,Female,102.1_2,15.06065507,0.093117123,-0.162667078,12.58160918,12.94615188,14.14834758,15.06065507,16.04208047,17.58752905,18.12615398
whz,102.2,Female,102.2_2,15.08904495,0.093263458,-0.16292827,12.6018683,12.9675487,14.17364009,15.08904495,16.07393162,17.62508849,18.16577383
whz,102.3,Female,102.3_2,15.11752202,0.09340905,-0.163189461,12.62220649,12.98902567,14.19901655,15.11752202,16.10587382,17.66274588,18.2054943
whz,102.4,Female,102.4_2,15.14608435,0.09355382,-0.163450652,12.64262407,13.01058279,14.22447591,15.14608435,16.1379041,17.70049654,18.24531007
whz,102.5,Female,102.5_2,15.17472999,0.093697688,-0.163711843,12.66312138,13.03222009,14.25001713,15.17472999,16.1700195,17.73833573,18.28521575
whz,102.6,Female,102.6_2,15.20345702,0.093840572,-0.163973033,12.68369884,13.0539377,14.2756392,15.20345702,16.20221702,17.77625863,18.32520585
whz,102.7,Female,102.7_2,15.2322635,0.093982393,-0.164234223,12.70435681,13.07573567,14.3013411,15.2322635,16.23449368,17.8142605,18.36527495
whz,102.8,Female,102.8_2,15.26114748,0.094123069,-0.164495413,12.72509572,13.0976141,14.3271218,15.26114748,16.26684646,17.85233644,18.4054175
whz,102.9,Female,102.9_2,15.29010704,0.094262517,-0.164756602,12.74591607,13.11957318,14.35298034,15.29010704,16.29927232,17.89048156,18.44562787
whz,103,Female,103_2,15.31914023,0.094400657,-0.165017791,12.76681827,13.14161299,14.3789157,15.31914023,16.33176825,17.92869096,18.48590051
whz,103.1,Female,103.1_2,15.34824512,0.094537404,-0.16527898,12.78780289,13.16373379,14.40492693,15.34824512,16.36433117,17.96695963,18.52622966
whz,103.2,Female,103.2_2,15.37741977,0.094672677,-0.165540169,12.8088704,13.18593572,14.43101305,15.37741977,16.39695804,18.00528262,18.56660967
whz,103.3,Female,103.3_2,15.40666224,0.094806392,-0.165801357,12.83002137,13.20821903,14.4571731,15.40666224,16.42964576,18.04365486,18.60703474
whz,103.4,Female,103.4_2,15.4359706,0.094938465,-0.166062546,12.85125639,13.23058395,14.48340616,15.4359706,16.46239127,18.08207129,18.64749907
whz,103.5,Female,103.5_2,15.46534291,0.095068812,-0.166323734,12.87257605,13.25303076,14.50971128,15.46534291,16.49519143,18.12052678,18.68799678
whz,103.6,Female,103.6_2,15.49477723,0.09519735,-0.166584921,12.89398093,13.27555971,14.53608753,15.49477723,16.52804317,18.15901624,18.72852202
whz,103.7,Female,103.7_2,15.52427163,0.095323992,-0.166846109,12.91547176,13.29817115,14.56253402,15.52427163,16.56094332,18.1975344,18.76906877
whz,103.8,Female,103.8_2,15.55382417,0.095448655,-0.167107296,12.93704914,13.32086538,14.58904982,15.55382417,16.59388878,18.23607613,18.8096311
whz,103.9,Female,103.9_2,15.58343291,0.095571253,-0.167368483,12.95871378,13.34364275,14.61563405,15.58343291,16.62687637,18.27463613,18.85020294
whz,104,Female,104_2,15.61309591,0.0956917,-0.16762967,12.98046641,13.36650364,14.64228581,15.61309591,16.65990292,18.3132091,18.8907782
whz,104.1,Female,104.1_2,15.64281125,0.095809911,-0.167890857,13.00230777,13.38944842,14.66900425,15.64281125,16.6929653,18.35178976,18.9313508
whz,104.2,Female,104.2_2,15.67257697,0.0959258,-0.168152044,13.02423858,13.4124775,14.69578848,15.67257697,16.72606027,18.39037275,18.97191455
whz,104.3,Female,104.3_2,15.70239115,0.09603928,-0.16841323,13.04625967,13.43559131,14.72263766,15.70239115,16.75918466,18.42895265,19.01246324
whz,104.4,Female,104.4_2,15.73225184,0.096150265,-0.168674417,13.06837182,13.4587903,14.74955093,15.73225184,16.79233525,18.46752407,19.05299062
whz,104.5,Female,104.5_2,15.76215712,0.096258669,-0.168935603,13.09057585,13.48207492,14.77652745,15.76215712,16.82550883,18.50608158,19.09349046
whz,104.6,Female,104.6_2,15.79210504,0.096364406,-0.169196789,13.11287258,13.50544563,14.80356639,15.79210504,16.85870218,18.54461971,19.13395644
whz,104.7,Female,104.7_2,15.82209396,0.096467422,-0.169457975,13.1352623,13.52890247,14.83066688,15.82209396,16.89191275,18.58313433,19.17438384
whz,104.8,Female,104.8_2,15.85212273,0.096567727,-0.169719161,13.15774413,13.55244452,14.85782786,15.85212273,16.92513924,18.6216239,19.21477101
whz,104.9,Female,104.9_2,15.88219026,0.096665337,-0.169980346,13.18031706,13.57607078,14.88504831,15.88219026,16.95838051,18.66008712,19.25511659
whz,105,Female,105_2,15.91229548,0.096760267,-0.170241532,13.20298017,13.59978029,14.9123272,15.91229548,16.9916354,18.69852268,19.29541922
whz,105.1,Female,105.1_2,15.94243728,0.096852535,-0.170502717,13.22573239,13.623572,14.93966346,15.94243728,17.02490277,18.73692935,19.33567762
whz,105.2,Female,105.2_2,15.97261458,0.096942156,-0.170763903,13.24857277,13.64744493,14.96705606,15.97261458,17.05818145,18.77530581,19.37589041
whz,105.3,Female,105.3_2,16.00282628,0.097029147,-0.171025088,13.27150028,13.67139807,14.99450394,16.00282628,17.09147031,18.81365082,19.41605629
whz,105.4,Female,105.4_2,16.03307131,0.097113527,-0.171286273,13.29451387,13.69543035,15.02200604,16.03307131,17.12476823,18.8519632,19.45617408
whz,105.5,Female,105.5_2,16.06334858,0.097195311,-0.171547458,13.31761259,13.71954079,15.04956134,16.06334858,17.15807406,18.89024166,19.4962424
whz,105.6,Female,105.6_2,16.09365698,0.097274519,-0.171808643,13.34079532,13.74372831,15.07716871,16.09365698,17.19138668,18.92848503,19.53626008
whz,105.7,Female,105.7_2,16.12399545,0.097351168,-0.172069828,13.36406107,13.76799188,15.10482714,16.12399545,17.22470498,18.96669211,19.57622588
whz,105.8,Female,105.8_2,16.15436287,0.097425277,-0.172331013,13.38740875,13.79233043,15.13253552,16.15436287,17.25802782,19.00486171,19.61613857
whz,105.9,Female,105.9_2,16.18475818,0.097496864,-0.172592197,13.41083733,13.81674292,15.16029282,16.18475818,17.2913541,19.04299265,19.65599695
whz,106,Female,106_2,16.21518027,0.097565949,-0.172853382,13.43434571,13.84122824,15.18809791,16.21518027,17.32468271,19.0810838,19.69579987
whz,106.1,Female,106.1_2,16.24562807,0.09763255,-0.173114566,13.45793284,13.86578537,15.21594976,16.24562807,17.35801255,19.11913398,19.73554615
whz,106.2,Female,106.2_2,16.27610047,0.097696688,-0.17337575,13.4815976,13.89041316,15.24384725,16.27610047,17.39134252,19.15714211,19.77523465
whz,106.3,Female,106.3_2,16.3065964,0.097758381,-0.173636935,13.50533895,13.91511058,15.27178931,16.3065964,17.42467151,19.19510702,19.81486422
whz,106.4,Female,106.4_2,16.33711476,0.09781765,-0.173898119,13.52915574,13.9398765,15.29977484,16.33711476,17.45799844,19.23302762,19.85443376
whz,106.5,Female,106.5_2,16.36765446,0.097874514,-0.174159303,13.5530469,13.96470984,15.32780276,16.36765446,17.49132221,19.27090279,19.89394212
whz,106.6,Female,106.6_2,16.39821442,0.097928996,-0.174420487,13.57701126,13.98960943,15.35587195,16.39821442,17.52464177,19.30873153,19.93338834
whz,106.7,Female,106.7_2,16.42879355,0.097981114,-0.174681671,13.60104776,14.01457422,15.38398134,16.42879355,17.55795602,19.3465127,19.97277124
whz,106.8,Female,106.8_2,16.45939076,0.09803089,-0.174942855,13.62515523,14.03960304,15.4121298,16.45939076,17.59126388,19.38424526,20.0120898
whz,106.9,Female,106.9_2,16.49000495,0.098078346,-0.175204039,13.6493325,14.06469475,15.44031622,16.49000495,17.6245643,19.4219282,20.05134303
whz,107,Female,107_2,16.52063505,0.098123502,-0.175465222,13.67357848,14.08984825,15.4685395,16.52063505,17.65785621,19.45956046,20.09052986
whz,107.1,Female,107.1_2,16.55127996,0.09816638,-0.175726406,13.69789198,14.11506236,15.49679853,16.55127996,17.69113854,19.49714102,20.12964929
whz,107.2,Female,107.2_2,16.58193859,0.098207002,-0.17598759,13.72227183,14.14033593,15.52509217,16.58193859,17.72441023,19.53466889,20.16870036
whz,107.3,Female,107.3_2,16.61260986,0.09824539,-0.176248773,13.74671687,14.16566779,15.55341932,16.61260986,17.75767026,19.57214309,20.2076821
whz,107.4,Female,107.4_2,16.64329267,0.098281565,-0.176509957,13.77122594,14.19105681,15.58177885,16.64329267,17.79091754,19.60956258,20.24659348
whz,107.5,Female,107.5_2,16.67398594,0.098315551,-0.17677114,13.79579781,14.21650178,15.61016962,16.67398594,17.82415105,19.64692646,20.28543366
whz,107.6,Female,107.6_2,16.70468857,0.098347369,-0.177032324,13.82043131,14.24200152,15.63859051,16.70468857,17.85736974,19.68423372,20.32420162
whz,107.7,Female,107.7_2,16.73539949,0.098377043,-0.177293507,13.84512523,14.26755486,15.66704038,16.73539949,17.8905726,19.72148347,20.36289653
whz,107.8,Female,107.8_2,16.7661176,0.098404595,-0.17755469,13.86987837,14.29316059,15.6955181,16.7661176,17.92375857,19.75867473,20.40151744
whz,107.9,Female,107.9_2,16.7968418,0.098430048,-0.177815873,13.8946895,14.31881751,15.72402251,16.7968418,17.95692663,19.79580658,20.44006346
whz,108,Female,108_2,16.82757113,0.09845343,-0.178077057,13.91955738,14.34452441,15.75255255,16.82757113,17.99007593,19.83287841,20.47853409
whz,108.1,Female,108.1_2,16.8583051,0.098474785,-0.17833824,13.94448071,14.3702801,15.7811074,16.8583051,18.02320636,19.86989074,20.51693004
whz,108.2,Female,108.2_2,16.88904339,0.098494163,-0.178599423,13.9694582,14.39608341,15.80968635,16.88904339,18.05631806,19.90684448,20.55525254
whz,108.3,Female,108.3_2,16.91978566,0.098511616,-0.178860606,13.99448845,14.4219331,15.83828865,16.91978566,18.08941116,19.9437406,20.59350287
whz,108.4,Female,108.4_2,16.95053158,0.098527193,-0.179121789,14.01957015,14.44782797,15.86691357,16.95053158,18.12248578,19.98058,20.63168222
whz,108.5,Female,108.5_2,16.98128082,0.098540945,-0.179382972,14.04470193,14.47376679,15.89556039,16.98128082,18.15554209,20.01736368,20.66979187
whz,108.6,Female,108.6_2,17.01203305,0.098552923,-0.179644155,14.06988242,14.49974832,15.92422834,17.01203305,18.18858023,20.05409261,20.70783314
whz,108.7,Female,108.7_2,17.04278794,0.098563179,-0.179905337,14.0951102,14.5257713,15.95291667,17.04278794,18.22160038,20.09076785,20.7458074
whz,108.8,Female,108.8_2,17.07354516,0.098571762,-0.18016652,14.12038392,14.5518345,15.98162465,17.07354516,18.25460267,20.12739034,20.78371589
whz,108.9,Female,108.9_2,17.10430437,0.098578725,-0.180427703,14.14570212,14.57793661,16.01035148,17.10430437,18.2875873,20.16396118,20.82156005
whz,109,Female,109_2,17.13506525,0.098584119,-0.180688886,14.1710634,14.60407636,16.03909642,17.13506525,18.32055444,20.20048143,20.85934127
whz,109.1,Female,109.1_2,17.16582746,0.098587994,-0.180950068,14.19646633,14.63025248,16.06785869,17.16582746,18.35350426,20.2369521,20.89706087
whz,109.2,Female,109.2_2,17.19659067,0.098590403,-0.181211251,14.22190945,14.65646365,16.09663752,17.19659067,18.38643696,20.27337433,20.93472036
whz,109.3,Female,109.3_2,17.22735456,0.098591398,-0.181472434,14.24739128,14.68270854,16.12543212,17.22735456,18.41935275,20.30974927,20.97232121
whz,109.4,Female,109.4_2,17.25811879,0.098591028,-0.181733616,14.27291043,14.70898589,16.15424172,17.25811879,18.45225179,20.34607793,21.00986477
